capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,anio_prestamo,mes_prestamo,dia_semana_prestamo,ratio_deuda_ingreso,ratio_cuota_ingreso,tipo_laboral_Empleado,tipo_laboral_Independiente,tipo_credito_10,tipo_credito_4,tipo_credito_6,tipo_credito_68,tipo_credito_7,tipo_credito_9,tendencia_ingresos,Pago_atiempo
601080.0,6.0,30.0,1780000.0,0.0,91095.0,95.227787,795.0,2.0,3.0,0.0,232.0,232.0,0.0,1.0,0.0,0.0,1026863.0,2025.0,10.0,6.0,0.0,0.051176966292134835,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4923348.0,24.0,31.0,3503000.0,1741000.0,240956.0,95.227787,759.0,6.0,2.0,0.0,21285.0,21285.0,0.0,3.0,0.0,1.0,5487801.0,2026.0,2.0,3.0,0.49700256922637737,0.06878561233228661,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3492840.0,6.0,30.0,9000000.0,2000000.0,518428.0,95.227787,808.0,3.0,4.0,0.0,3847.0,3847.0,0.0,2.0,0.0,0.0,908526.0,2024.0,12.0,3.0,0.2222222222222222,0.05760311111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1
1069080.0,6.0,29.0,5000000.0,3500000.0,158788.0,95.227787,808.0,4.0,3.0,0.0,24241.0,24043.0,0.0,2.0,0.0,1.0,5500000.0,2025.0,1.0,1.0,0.7,0.0317576,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1187880.0,6.0,29.0,2100000.0,1100000.0,177917.0,95.227787,808.0,7.0,1.0,0.0,58064.0,58064.0,0.0,3.0,1.0,0.0,1775926.0,2025.0,7.0,3.0,0.5238095238095238,0.08472238095238095,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
838800.0,12.0,29.0,1000000.0,500000.0,65982.0,95.227787,792.0,4.0,3.0,0.0,43800.0,43800.0,0.0,3.0,0.0,0.0,1000000.0,2025.0,2.0,4.0,0.5,0.065982,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1378320.0,6.0,29.0,3000000.0,600000.0,204578.0,8.748034,755.0,6.0,6.0,0.0,27272.0,27272.0,0.0,3.0,0.0,1.0,683400.0,2024.0,12.0,2.0,0.2,0.06819266666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
1680000.0,6.0,27.0,1200000.0,300000.0,249093.0,95.227787,806.0,5.0,6.0,0.0,41369.0,2588.0,0.0,1.0,0.0,3.0,863100.0,2024.0,12.0,2.0,0.25,0.2075775,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2580000.0,36.0,27.0,4560000.0,945000.0,94145.0,95.227787,750.0,7.0,3.0,0.0,6164.0,6164.0,0.0,5.0,0.0,1.0,1017705.0,2025.0,10.0,4.0,0.20723684210526316,0.020645833333333332,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
667200.0,12.0,28.0,2030000.0,1033000.0,56182.0,95.227787,701.0,14.0,2.0,0.0,13816.0,13816.0,0.0,1.0,0.0,6.0,2005156.8118217797,2026.0,2.0,0.0,0.5088669950738917,0.027675862068965516,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2193120.0,12.0,27.0,4560000.0,946000.0,177629.0,95.227787,783.0,3.0,7.0,0.0,2961.0,2961.0,0.0,2.0,0.0,0.0,2005156.8118217797,2025.0,9.0,6.0,0.2074561403508772,0.03895372807017544,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2337240.0,12.0,26.0,1300000.0,600000.0,162308.0,95.227787,746.0,2.0,6.0,0.0,3882.0,3882.0,0.0,1.0,0.0,0.0,38334.0,2025.0,1.0,4.0,0.46153846153846156,0.12485230769230769,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4632600.0,24.0,26.0,5000000.0,400000.0,202985.0,95.227787,785.0,6.0,5.0,0.0,4975.0,4975.0,0.0,3.0,0.0,0.0,1320000.0,2025.0,2.0,3.0,0.08,0.040597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1418160.0,6.0,29.0,2500000.0,1000000.0,210635.0,95.227787,721.0,4.0,14.0,0.0,6533.0,6533.0,0.0,1.0,0.0,3.0,2005156.8118217797,2025.0,2.0,2.0,0.4,0.084254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
533761.0,6.0,26.0,2560000.0,751000.0,80341.0,95.227787,747.0,6.0,3.0,0.0,9807.0,9807.0,0.0,1.0,0.0,2.0,1133333.0,2025.0,8.0,5.0,0.293359375,0.031383203125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3350580.0,6.0,25.0,4000000.0,2000000.0,497653.0,95.227787,764.0,6.0,6.0,0.0,6506.0,6506.0,0.0,2.0,0.0,3.0,1141473.0,2025.0,4.0,4.0,0.5,0.12441325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2893800.0,18.0,26.0,3000000.0,500000.0,159594.0,95.227787,747.0,10.0,9.0,0.0,13304.0,13304.0,0.0,4.0,0.0,4.0,2005156.8118217797,2025.0,1.0,4.0,0.16666666666666666,0.053198,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3753360.0,12.0,23.0,3200000.0,850000.0,260650.0,95.227787,823.0,2.0,1.0,0.0,55955.0,55955.0,0.0,1.0,0.0,1.0,2080457.0,2025.0,1.0,2.0,0.265625,0.081453125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4348440.0,12.0,36.0,3600000.0,2500000.0,301975.0,95.227787,832.0,4.0,2.0,0.0,14740.0,14740.0,0.0,4.0,0.0,0.0,1516060.0,2025.0,1.0,4.0,0.6944444444444444,0.08388194444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1993081.0,12.0,36.0,4000000.0,850000.0,138408.0,95.227787,856.0,5.0,6.0,0.0,8672.0,8672.0,0.0,2.0,0.0,0.0,2651407.0,2025.0,1.0,5.0,0.2125,0.034602,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2086265.0,24.0,36.0,2000000.0,0.0,92947.0,-18.471029,695.0,11.0,13.0,0.0,11326.0,11326.0,0.0,4.0,0.0,5.0,33334.0,2025.0,4.0,1.0,0.0,0.0464735,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3239278.0,12.0,26.0,4000000.0,1500000.0,224950.0,95.227787,777.0,7.0,2.0,0.0,68868.0,65523.0,0.0,1.0,0.0,3.0,2005156.8118217797,2025.0,1.0,4.0,0.375,0.0562375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
802800.0,6.0,35.0,1000000.0,1665000.0,121097.0,95.227787,722.0,11.0,5.0,0.0,55992.0,55992.0,0.0,7.0,1.0,1.0,966736.0,2025.0,8.0,1.0,1.665,0.121097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1026480.0,6.0,35.0,2000000.0,0.0,153218.0,11.439816,798.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005156.8118217797,2025.0,4.0,4.0,0.0,0.076609,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
2301360.0,6.0,34.0,2610000.0,902000.0,347592.0,95.227787,780.0,3.0,3.0,0.0,4732.0,4732.0,0.0,2.0,0.0,0.0,3778222.0,2025.0,8.0,3.0,0.3455938697318008,0.13317701149425287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1343879.0,6.0,34.0,2500000.0,1000000.0,199739.0,95.227787,746.0,8.0,9.0,0.0,69424.0,69424.0,0.0,6.0,0.0,1.0,2005156.8118217797,2025.0,3.0,4.0,0.4,0.0798956,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1584000.0,6.0,33.0,6000000.0,3000000.0,235428.0,95.227787,749.0,1.0,6.0,0.0,568.0,568.0,0.0,0.0,0.0,0.0,30285.0,2025.0,3.0,3.0,0.5,0.039238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1185660.0,5.0,33.0,5000000.0,2000000.0,192629.0,95.227787,764.0,5.0,4.0,0.0,4453.0,4453.0,0.0,0.0,0.0,3.0,2005156.8118217797,2025.0,6.0,3.0,0.4,0.0385258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3553440.0,36.0,34.0,3480000.0,68000.0,132855.0,95.227787,802.0,5.0,6.0,0.0,1150.0,919.0,0.0,5.0,0.0,0.0,1000000.0,2025.0,12.0,1.0,0.01954022988505747,0.03817672413793104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6749891.0,24.0,33.0,1800000.0,100000.0,296722.0,95.227787,834.0,6.0,8.0,0.0,60048.0,60048.0,0.0,5.0,0.0,0.0,2217767.0,2025.0,1.0,5.0,0.05555555555555555,0.16484555555555555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3000000.0,12.0,30.0,2500000.0,2000000.0,235693.0,95.227787,791.0,6.0,1.0,0.0,10271.0,10271.0,0.0,2.0,0.0,1.0,227132.0,2025.0,1.0,4.0,0.8,0.0942772,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
878880.0,8.0,30.0,5000000.0,2000000.0,91625.0,47.613894,745.0,6.0,7.0,0.0,106722.0,106722.0,0.0,3.0,0.0,1.0,777294.0,2025.0,4.0,2.0,0.4,0.018325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3010516.0,36.0,30.0,2000000.0,300000.0,98400.0,34.294788,786.0,6.0,9.0,0.0,32836.0,32836.0,0.0,6.0,0.0,0.0,1544393.0,2025.0,2.0,1.0,0.15,0.0492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
1772934.0,12.0,30.0,1200000.0,250000.0,139535.0,95.227787,781.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936180.0,2025.0,2.0,5.0,0.20833333333333334,0.11627916666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1934280.0,12.0,29.0,2400000.0,1000000.0,151776.0,95.227787,837.0,3.0,2.0,0.0,474.0,455.0,0.0,2.0,0.0,0.0,2345454.0,2024.0,12.0,2.0,0.4166666666666667,0.06324,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
878880.0,8.0,29.0,5000000.0,2000000.0,91704.0,95.227787,758.0,9.0,6.0,0.0,52994.0,48123.0,0.0,7.0,0.0,2.0,933473.0,2025.0,4.0,5.0,0.4,0.0183408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
924000.0,6.0,29.0,2000000.0,800000.0,137706.0,95.227787,723.0,6.0,7.0,0.0,2894.0,2894.0,0.0,3.0,0.0,1.0,939017.0,2025.0,4.0,5.0,0.4,0.068853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2841360.0,18.0,28.0,2000000.0,500000.0,157542.0,95.227787,751.0,4.0,4.0,0.0,8578.0,8578.0,0.0,3.0,0.0,0.0,1069811.0,2025.0,3.0,2.0,0.25,0.078771,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2174280.0,12.0,28.0,2000000.0,800000.0,150992.0,95.227787,767.0,3.0,10.0,0.0,1207.0,1207.0,0.0,2.0,0.0,0.0,1049262.0,2025.0,1.0,2.0,0.4,0.075496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4509120.0,6.0,28.0,2500000.0,800000.0,669727.0,95.227787,747.0,4.0,2.0,0.0,6270.0,6270.0,0.0,2.0,0.0,1.0,1588769.0,2025.0,2.0,1.0,0.32,0.2678908,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1604400.0,2.0,28.0,5000000.0,2000000.0,632696.0,95.227787,664.0,30.0,3.0,0.0,42145.0,42145.0,0.0,25.0,0.0,3.0,3271433.0,2025.0,3.0,3.0,0.4,0.1265392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1269000.0,2.0,28.0,4000000.0,2000000.0,500431.0,95.227787,771.0,17.0,9.0,0.0,89341.0,89341.0,0.0,10.0,1.0,1.0,1140000.0,2025.0,4.0,3.0,0.5,0.12510775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1451225.0,12.0,28.0,5300000.0,0.0,113873.0,95.227787,708.0,10.0,8.0,0.0,97055.0,97055.0,0.0,3.0,0.0,3.0,3754827.0,2025.0,2.0,5.0,0.0,0.02148547169811321,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3182040.0,24.0,27.0,2800000.0,450000.0,139427.0,95.227787,722.0,6.0,9.0,0.0,23355.0,23355.0,0.0,2.0,1.0,2.0,2575068.0,2025.0,2.0,1.0,0.16071428571428573,0.04979535714285714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1200000.0,12.0,27.0,1100000.0,400000.0,94199.0,95.227787,752.0,3.0,6.0,0.0,4422.0,4422.0,0.0,0.0,0.0,3.0,923723.0,2024.0,12.0,6.0,0.36363636363636365,0.08563545454545454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4061280.0,12.0,27.0,1500000.0,800000.0,318675.0,95.227787,765.0,3.0,6.0,0.0,3446.0,3446.0,0.0,0.0,0.0,2.0,1645585.0,2024.0,12.0,3.0,0.5333333333333333,0.21245,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1529880.0,12.0,26.0,3000000.0,0.0,106242.0,95.227787,803.0,5.0,4.0,0.0,91.0,91.0,0.0,2.0,0.0,1.0,916148.0,2025.0,1.0,5.0,0.0,0.035414,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2600160.0,6.0,26.0,4000000.0,2000000.0,386546.0,95.227787,821.0,1.0,4.0,0.0,8793.0,8793.0,0.0,1.0,0.0,0.0,2500000.0,2025.0,4.0,3.0,0.5,0.0966365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1269000.0,2.0,58.0,5000000.0,2000000.0,500578.0,95.227787,831.0,3.0,2.0,0.0,25147.0,25147.0,0.0,2.0,0.0,0.0,2005156.8118217797,2025.0,5.0,5.0,0.4,0.1001156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1965294.0,12.0,25.0,1000001.0,347000.0,158184.0,95.227787,734.0,4.0,4.0,0.0,1658.0,1658.0,0.0,1.0,0.0,0.0,1008324.0,2025.0,8.0,3.0,0.346999653000347,0.1581838418161582,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
903240.0,8.0,25.0,1450000.0,150000.0,102536.0,95.227787,746.0,2.0,3.0,0.0,5356.0,5356.0,0.0,1.0,0.0,0.0,1300000.0,2025.0,1.0,1.0,0.10344827586206896,0.07071448275862069,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
599880.0,6.0,25.0,1800000.0,800000.0,83317.0,95.227787,732.0,2.0,5.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1340739.0,2025.0,1.0,5.0,0.4444444444444444,0.04628722222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1185660.0,3.0,24.0,4000000.0,2000000.0,314466.0,95.227787,679.0,2.0,3.0,0.0,6320.0,6320.0,0.2600019659884007,1.0,0.0,1.0,2005156.8118217797,2024.0,12.0,2.0,0.5,0.0786165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2180160.0,12.0,24.0,1800000.0,450000.0,151400.0,95.227787,750.0,3.0,5.0,0.0,2319.0,2319.0,0.0,1.0,0.0,1.0,2005156.8118217797,2025.0,1.0,5.0,0.25,0.08411111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2809200.0,36.0,23.0,1756718.0,187000.0,98608.0,95.227787,743.0,2.0,3.0,0.0,4919.0,4919.0,0.0,2.0,0.0,0.0,1704991.0,2025.0,8.0,3.0,0.10644850226388071,0.05613194604939438,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2298240.0,8.0,23.0,1700000.0,680000.0,262028.0,95.227787,720.0,8.0,7.0,0.0,19272.0,19272.0,0.0,2.0,0.0,4.0,558500.0,2025.0,4.0,5.0,0.4,0.1541341176470588,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
481260.0,6.0,36.0,3500000.0,700000.0,71350.0,95.227787,805.0,6.0,7.0,0.0,79757.0,74418.0,0.0,4.0,0.0,1.0,2005156.8118217797,2024.0,12.0,2.0,0.2,0.020385714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3901237.0,11.0,36.0,7000000.0,2000000.0,303527.0,95.227787,823.0,7.0,8.0,0.0,63658.0,59353.0,0.0,5.0,0.0,0.0,2000000.0,2025.0,1.0,2.0,0.2857142857142857,0.043361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3000000.0,36.0,37.0,4698000.0,804000.0,114534.0,95.227787,876.0,1.0,1.0,0.0,17300.0,17300.0,0.0,1.0,0.0,0.0,3383603.0,2026.0,1.0,1.0,0.17113665389527458,0.024379310344827588,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3978908.0,10.0,36.0,2800000.0,2608000.0,342272.0,95.227787,763.0,11.0,9.0,0.0,26010.0,26010.0,0.0,6.0,0.0,2.0,2100000.0,2025.0,8.0,2.0,0.9314285714285714,0.12224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1525764.0,12.0,36.0,6000000.0,2800000.0,120069.0,95.227787,775.0,16.0,8.0,0.0,88402.0,88402.0,0.0,3.0,2.0,10.0,2005156.8118217797,2025.0,1.0,5.0,0.4666666666666667,0.0200115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1890581.0,10.0,36.0,3900000.0,2000000.0,160350.0,95.227787,978.0,10.0,1.0,0.0,81809.0,81809.0,0.2600019659884007,3.0,0.0,2.0,2005156.8118217797,2025.0,1.0,5.0,0.5128205128205128,0.041115384615384616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3126960.0,12.0,36.0,3000000.0,500000.0,246074.0,95.227787,755.0,14.0,8.0,0.0,139479.0,76091.0,0.0,3.0,2.0,8.0,2087354.0,2025.0,3.0,5.0,0.16666666666666666,0.08202466666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1893010.0,9.0,36.0,8000000.0,4000000.0,177045.0,95.227787,809.0,6.0,9.0,0.0,5760.0,5760.0,0.0,2.0,0.0,1.0,14315350.0,2025.0,4.0,3.0,0.5,0.022130625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1485120.0,5.0,36.0,3000000.0,1000000.0,240861.0,95.227787,764.0,6.0,5.0,0.0,10186.0,7899.0,0.0,3.0,0.0,2.0,2005156.8118217797,2025.0,3.0,4.0,0.3333333333333333,0.080287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1247460.0,12.0,36.0,2000000.0,500000.0,97697.0,95.227787,848.0,4.0,5.0,0.0,273.0,273.0,0.0,2.0,0.0,1.0,1335287.0,2025.0,1.0,4.0,0.25,0.0488485,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2144098.0,10.0,36.0,3000000.0,1000000.0,181852.0,95.227787,803.0,5.0,2.0,0.0,57361.0,57361.0,0.0,3.0,0.0,1.0,2226645.0,2024.0,12.0,5.0,0.3333333333333333,0.060617333333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1384442.0,6.0,36.0,1800000.0,0.0,210870.0,95.227787,801.0,0.0,1.0,0.0,0.0,40346.16817918517,0.2600019659884007,0.0,0.0,0.0,2077150.0,2025.0,11.0,3.0,0.0,0.11715,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1380055.0,4.0,36.0,3000000.0,2000000.0,277597.0,95.227787,865.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1413333.0,2025.0,7.0,0.0,0.6666666666666666,0.09253233333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2664000.0,12.0,37.0,3178000.0,1004000.0,226379.0,95.227787,721.0,11.0,1.0,0.0,20521.0,20521.0,0.0,6.0,2.0,2.0,4272656.0,2026.0,3.0,1.0,0.315921963499056,0.0712331655129012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
624000.0,6.0,36.0,3697000.0,1933000.0,95044.0,95.227787,807.0,6.0,3.0,0.0,70723.0,70723.0,0.0,1.0,2.0,2.0,984754.0,2025.0,10.0,3.0,0.5228563700297538,0.025708412226129292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
957480.0,12.0,48.0,3200000.0,450000.0,75171.0,95.227787,727.0,11.0,7.0,0.0,18437.0,18437.0,0.0,7.0,0.0,3.0,2158460.0,2024.0,12.0,2.0,0.140625,0.0234909375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1437600.0,12.0,36.0,2100000.0,600000.0,113643.0,95.227787,807.0,8.0,4.0,0.0,63503.0,32616.0,0.0,1.0,0.0,6.0,1477262.0,2025.0,3.0,3.0,0.2857142857142857,0.05411571428571429,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3017808.0,12.0,36.0,2000000.0,1000000.0,236053.0,90.562453,831.0,5.0,2.0,0.0,145606.0,145606.0,0.0,5.0,0.0,0.0,4146138.0,2025.0,1.0,0.0,0.5,0.1180265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2781000.0,24.0,36.0,3600000.0,2000000.0,122227.0,95.227787,777.0,5.0,5.0,0.0,15241.0,15241.0,0.0,2.0,0.0,1.0,4159466.0,2025.0,5.0,4.0,0.5555555555555556,0.033951944444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
9161688.0,36.0,37.0,2610000.0,825000.0,338429.0,95.227787,792.0,4.0,5.0,0.0,9418.0,9418.0,0.0,1.0,0.0,2.0,841041.0,2025.0,12.0,0.0,0.3160919540229885,0.12966628352490422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
2567852.0,10.0,36.0,3000000.0,1800000.0,218365.0,95.227787,731.0,8.0,14.0,0.0,58066.0,49130.0,0.0,4.0,1.0,2.0,2865934.0,2025.0,4.0,4.0,0.6,0.07278833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1879373.0,7.0,36.0,7132971.0,3000000.0,222287.0,95.227787,826.0,9.0,8.0,0.0,95151.0,95151.0,0.0,8.0,0.0,0.0,8589913.0,2025.0,6.0,5.0,0.4205821108763796,0.03116331189345926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1673477.0,9.0,36.0,3000000.0,1500000.0,156663.0,88.229786,725.0,6.0,4.0,0.0,28762.0,28762.0,0.0,3.0,1.0,2.0,1588750.0,2025.0,4.0,6.0,0.5,0.052221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2640000.0,36.0,35.0,2000000.0,600000.0,84932.0,95.227787,832.0,5.0,3.0,0.0,63052.0,50252.0,0.0,1.0,3.0,1.0,1784487.0,2024.0,12.0,1.0,0.3,0.042466,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
648379.0,9.0,36.0,1200000.0,500000.0,60611.0,95.227787,797.0,0.0,4.0,0.0,0.0,40346.16817918517,0.2600019659884007,0.0,0.0,0.0,2005156.8118217797,2025.0,2.0,4.0,0.4166666666666667,0.05050916666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2560877.0,11.0,36.0,10000000.0,5000000.0,201409.0,91.99794,771.0,3.0,6.0,0.0,88923.0,88923.0,0.0,2.0,0.0,1.0,2005156.8118217797,2025.0,1.0,4.0,0.5,0.0201409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3761084.0,10.0,36.0,2600000.0,528000.0,323534.0,47.613894,820.0,1.0,3.0,0.0,747.0,747.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,9.0,0.0,0.20307692307692307,0.12443615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1680000.0,12.0,36.0,1000000.0,100000.0,132383.0,95.227787,876.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,923771.0,2025.0,2.0,5.0,0.1,0.132383,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
5624245.0,36.0,36.0,3200000.0,200000.0,182406.0,95.227787,784.0,11.0,3.0,0.0,56282.0,47845.0,0.0,6.0,1.0,0.0,1036879.0,2025.0,2.0,4.0,0.0625,0.057001875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1229468.0,10.0,36.0,1520000.0,0.0,107866.0,95.227787,795.0,0.0,2.0,0.0,0.0,40346.16817918517,0.2600019659884007,0.0,0.0,0.0,2005156.8118217797,2025.0,10.0,4.0,0.0,0.07096447368421052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2971200.0,6.0,36.0,3000000.0,1200000.0,443499.0,89.2295,893.0,2.0,5.0,0.0,3653.0,3653.0,0.0,1.0,0.0,0.0,918755.0,2025.0,4.0,4.0,0.4,0.147833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
5047200.0,18.0,36.0,3200000.0,400000.0,280056.0,95.227787,732.0,8.0,6.0,0.0,13078.0,13078.0,0.0,6.0,0.0,2.0,3242000.0,2025.0,1.0,3.0,0.125,0.0875175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3749236.0,4.0,36.0,5270000.0,3144000.0,766465.0,95.227787,808.0,7.0,7.0,0.0,117892.0,117892.0,0.0,6.0,0.0,1.0,13922498.0,2025.0,12.0,2.0,0.596584440227704,0.1454392789373814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1352314.0,9.0,36.0,3000000.0,1000000.0,126294.0,95.227787,763.0,2.0,4.0,0.0,154.0,154.0,0.0,0.0,0.0,1.0,2005156.8118217797,2024.0,12.0,5.0,0.3333333333333333,0.042098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3659030.0,11.0,36.0,3900000.0,2000000.0,284682.0,95.227787,854.0,6.0,5.0,0.0,2398.0,2398.0,0.0,4.0,0.0,0.0,3039143.0,2025.0,1.0,2.0,0.5128205128205128,0.07299538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
644951.0,10.0,36.0,1600000.0,900000.0,54759.0,95.227787,760.0,3.0,1.0,0.0,612.0,612.0,0.0,0.0,0.0,0.0,1603593.0,2025.0,3.0,6.0,0.5625,0.034224375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
